count, name, index, memory.total [MiB], memory.used [MiB], utilization.gpu [%], utilization.memory [%], power.management, power.draw [W]
8, A100-SXM-80GB, 6, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 269.91 W
8, A100-SXM-80GB, 7, 81252 MiB, 3656 MiB, 92 %, 81 %, Enabled, 247.74 W
8, A100-SXM-80GB, 0, 81252 MiB, 3656 MiB, 90 %, 79 %, Enabled, 258.37 W
8, A100-SXM-80GB, 1, 81252 MiB, 3656 MiB, 97 %, 83 %, Enabled, 269.55 W
8, A100-SXM-80GB, 2, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 279.24 W
8, A100-SXM-80GB, 3, 81252 MiB, 3656 MiB, 95 %, 80 %, Enabled, 287.45 W
8, A100-SXM-80GB, 4, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 295.34 W
8, A100-SXM-80GB, 5, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 286.26 W
8, A100-SXM-80GB, 6, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 269.91 W
8, A100-SXM-80GB, 7, 81252 MiB, 3656 MiB, 91 %, 79 %, Enabled, 252.60 W
8, A100-SXM-80GB, 0, 81252 MiB, 3656 MiB, 90 %, 79 %, Enabled, 258.37 W
8, A100-SXM-80GB, 1, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 269.55 W
8, A100-SXM-80GB, 2, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 281.37 W
8, A100-SXM-80GB, 3, 81252 MiB, 3656 MiB, 95 %, 80 %, Enabled, 287.45 W
8, A100-SXM-80GB, 4, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 295.34 W
8, A100-SXM-80GB, 5, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 286.26 W
8, A100-SXM-80GB, 6, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 269.91 W
8, A100-SXM-80GB, 7, 81252 MiB, 3656 MiB, 91 %, 79 %, Enabled, 252.60 W
8, A100-SXM-80GB, 0, 81252 MiB, 3656 MiB, 90 %, 79 %, Enabled, 258.37 W
8, A100-SXM-80GB, 1, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 269.55 W
8, A100-SXM-80GB, 2, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 281.37 W
8, A100-SXM-80GB, 3, 81252 MiB, 3656 MiB, 95 %, 80 %, Enabled, 288.38 W
8, A100-SXM-80GB, 4, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 295.67 W
8, A100-SXM-80GB, 5, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 286.26 W
8, A100-SXM-80GB, 6, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 269.91 W
8, A100-SXM-80GB, 7, 81252 MiB, 3656 MiB, 91 %, 79 %, Enabled, 252.60 W
8, A100-SXM-80GB, 0, 81252 MiB, 3656 MiB, 90 %, 79 %, Enabled, 235.36 W
8, A100-SXM-80GB, 1, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 219.02 W
8, A100-SXM-80GB, 2, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 281.37 W
8, A100-SXM-80GB, 3, 81252 MiB, 3656 MiB, 95 %, 80 %, Enabled, 288.38 W
8, A100-SXM-80GB, 4, 81252 MiB, 3656 MiB, 94 %, 80 %, Enabled, 295.67 W
8, A100-SXM-80GB, 5, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 238.08 W
8, A100-SXM-80GB, 6, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 269.91 W
8, A100-SXM-80GB, 7, 81252 MiB, 3656 MiB, 91 %, 79 %, Enabled, 202.75 W
8, A100-SXM-80GB, 0, 81252 MiB, 3656 MiB, 88 %, 77 %, Enabled, 235.36 W
8, A100-SXM-80GB, 1, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 219.02 W
8, A100-SXM-80GB, 2, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 267.41 W
8, A100-SXM-80GB, 3, 81252 MiB, 3656 MiB, 95 %, 80 %, Enabled, 288.38 W
8, A100-SXM-80GB, 4, 81252 MiB, 3656 MiB, 94 %, 80 %, Enabled, 295.67 W
8, A100-SXM-80GB, 5, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 238.08 W
8, A100-SXM-80GB, 6, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 269.91 W
8, A100-SXM-80GB, 7, 81252 MiB, 3656 MiB, 91 %, 79 %, Enabled, 202.75 W
8, A100-SXM-80GB, 0, 81252 MiB, 3656 MiB, 88 %, 77 %, Enabled, 235.36 W
8, A100-SXM-80GB, 1, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 219.02 W
8, A100-SXM-80GB, 2, 81252 MiB, 3656 MiB, 91 %, 78 %, Enabled, 267.41 W
8, A100-SXM-80GB, 3, 81252 MiB, 3656 MiB, 95 %, 80 %, Enabled, 288.05 W
8, A100-SXM-80GB, 4, 81252 MiB, 3656 MiB, 94 %, 80 %, Enabled, 287.70 W
8, A100-SXM-80GB, 5, 81252 MiB, 3656 MiB, 91 %, 78 %, Enabled, 238.08 W
8, A100-SXM-80GB, 6, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 267.78 W
8, A100-SXM-80GB, 7, 81252 MiB, 3656 MiB, 91 %, 79 %, Enabled, 202.75 W
8, A100-SXM-80GB, 0, 81252 MiB, 3656 MiB, 88 %, 77 %, Enabled, 258.37 W
8, A100-SXM-80GB, 1, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 269.16 W
8, A100-SXM-80GB, 2, 81252 MiB, 3656 MiB, 91 %, 78 %, Enabled, 267.41 W
8, A100-SXM-80GB, 3, 81252 MiB, 3656 MiB, 91 %, 77 %, Enabled, 288.05 W
8, A100-SXM-80GB, 4, 81252 MiB, 3656 MiB, 94 %, 80 %, Enabled, 287.70 W
8, A100-SXM-80GB, 5, 81252 MiB, 3656 MiB, 91 %, 78 %, Enabled, 294.41 W
8, A100-SXM-80GB, 6, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 267.78 W
8, A100-SXM-80GB, 7, 81252 MiB, 3656 MiB, 87 %, 76 %, Enabled, 254.72 W
8, A100-SXM-80GB, 0, 81252 MiB, 3656 MiB, 88 %, 77 %, Enabled, 258.37 W
8, A100-SXM-80GB, 1, 81252 MiB, 3656 MiB, 91 %, 78 %, Enabled, 269.16 W
8, A100-SXM-80GB, 2, 81252 MiB, 3656 MiB, 91 %, 78 %, Enabled, 280.49 W
8, A100-SXM-80GB, 3, 81252 MiB, 3656 MiB, 91 %, 77 %, Enabled, 288.05 W
8, A100-SXM-80GB, 4, 81252 MiB, 3656 MiB, 94 %, 80 %, Enabled, 287.70 W
8, A100-SXM-80GB, 5, 81252 MiB, 3656 MiB, 91 %, 78 %, Enabled, 294.41 W
8, A100-SXM-80GB, 6, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 267.78 W
8, A100-SXM-80GB, 7, 81252 MiB, 3656 MiB, 87 %, 76 %, Enabled, 254.72 W
8, A100-SXM-80GB, 0, 81252 MiB, 3656 MiB, 88 %, 77 %, Enabled, 258.37 W
8, A100-SXM-80GB, 1, 81252 MiB, 3656 MiB, 91 %, 78 %, Enabled, 261.30 W
8, A100-SXM-80GB, 2, 81252 MiB, 3656 MiB, 91 %, 78 %, Enabled, 280.49 W
8, A100-SXM-80GB, 3, 81252 MiB, 3656 MiB, 91 %, 77 %, Enabled, 296.54 W
8, A100-SXM-80GB, 4, 81252 MiB, 3656 MiB, 94 %, 80 %, Enabled, 284.68 W
8, A100-SXM-80GB, 5, 81252 MiB, 3656 MiB, 91 %, 78 %, Enabled, 294.41 W
8, A100-SXM-80GB, 6, 81252 MiB, 3656 MiB, 93 %, 79 %, Enabled, 248.35 W
8, A100-SXM-80GB, 7, 81252 MiB, 3656 MiB, 87 %, 76 %, Enabled, 250.73 W
8, A100-SXM-80GB, 0, 81252 MiB, 3656 MiB, 88 %, 77 %, Enabled, 257.17 W
8, A100-SXM-80GB, 1, 81252 MiB, 3656 MiB, 91 %, 78 %, Enabled, 261.30 W
8, A100-SXM-80GB, 2, 81252 MiB, 3656 MiB, 91 %, 78 %, Enabled, 280.49 W
8, A100-SXM-80GB, 3, 81252 MiB, 3656 MiB, 91 %, 77 %, Enabled, 296.54 W
8, A100-SXM-80GB, 4, 81252 MiB, 3656 MiB, 93 %, 80 %, Enabled, 284.68 W
8, A100-SXM-80GB, 5, 81252 MiB, 3656 MiB, 91 %, 78 %, Enabled, 294.73 W
8, A100-SXM-80GB, 6, 81252 MiB, 3656 MiB, 93 %, 79 %, Enabled, 248.35 W
8, A100-SXM-80GB, 7, 81252 MiB, 3656 MiB, 87 %, 76 %, Enabled, 250.73 W
8, A100-SXM-80GB, 0, 81252 MiB, 3656 MiB, 90 %, 79 %, Enabled, 257.17 W
8, A100-SXM-80GB, 1, 81252 MiB, 3656 MiB, 91 %, 78 %, Enabled, 261.30 W
8, A100-SXM-80GB, 2, 81252 MiB, 3656 MiB, 91 %, 78 %, Enabled, 281.66 W
8, A100-SXM-80GB, 3, 81252 MiB, 3656 MiB, 91 %, 77 %, Enabled, 298.07 W
8, A100-SXM-80GB, 4, 81252 MiB, 3656 MiB, 93 %, 80 %, Enabled, 284.68 W
8, A100-SXM-80GB, 5, 81252 MiB, 3656 MiB, 96 %, 82 %, Enabled, 294.73 W
8, A100-SXM-80GB, 6, 81252 MiB, 3656 MiB, 93 %, 79 %, Enabled, 248.35 W
8, A100-SXM-80GB, 7, 81252 MiB, 3656 MiB, 87 %, 76 %, Enabled, 250.73 W
8, A100-SXM-80GB, 0, 81252 MiB, 3656 MiB, 90 %, 79 %, Enabled, 257.17 W
8, A100-SXM-80GB, 1, 81252 MiB, 3656 MiB, 91 %, 78 %, Enabled, 275.27 W
8, A100-SXM-80GB, 2, 81252 MiB, 3656 MiB, 96 %, 82 %, Enabled, 281.66 W
8, A100-SXM-80GB, 3, 81252 MiB, 3656 MiB, 91 %, 77 %, Enabled, 298.07 W
8, A100-SXM-80GB, 4, 81252 MiB, 3656 MiB, 93 %, 80 %, Enabled, 299.64 W
8, A100-SXM-80GB, 5, 81252 MiB, 3656 MiB, 96 %, 82 %, Enabled, 297.78 W
8, A100-SXM-80GB, 6, 81252 MiB, 3656 MiB, 93 %, 79 %, Enabled, 264.14 W
8, A100-SXM-80GB, 7, 81252 MiB, 3656 MiB, 91 %, 80 %, Enabled, 252.26 W
8, A100-SXM-80GB, 0, 81252 MiB, 3656 MiB, 90 %, 79 %, Enabled, 262.95 W
8, A100-SXM-80GB, 1, 81252 MiB, 3656 MiB, 91 %, 78 %, Enabled, 275.27 W
8, A100-SXM-80GB, 2, 81252 MiB, 3656 MiB, 96 %, 82 %, Enabled, 284.10 W
8, A100-SXM-80GB, 3, 81252 MiB, 3656 MiB, 96 %, 81 %, Enabled, 298.07 W
8, A100-SXM-80GB, 4, 81252 MiB, 3656 MiB, 93 %, 80 %, Enabled, 299.64 W
8, A100-SXM-80GB, 5, 81252 MiB, 3656 MiB, 96 %, 82 %, Enabled, 297.78 W
8, A100-SXM-80GB, 6, 81252 MiB, 3656 MiB, 93 %, 79 %, Enabled, 264.14 W
8, A100-SXM-80GB, 7, 81252 MiB, 3656 MiB, 91 %, 80 %, Enabled, 252.26 W
8, A100-SXM-80GB, 0, 81252 MiB, 3656 MiB, 90 %, 79 %, Enabled, 262.95 W
8, A100-SXM-80GB, 1, 81252 MiB, 3656 MiB, 96 %, 82 %, Enabled, 275.27 W
8, A100-SXM-80GB, 2, 81252 MiB, 3656 MiB, 96 %, 82 %, Enabled, 284.10 W
8, A100-SXM-80GB, 3, 81252 MiB, 3656 MiB, 96 %, 81 %, Enabled, 295.35 W
8, A100-SXM-80GB, 4, 81252 MiB, 3656 MiB, 93 %, 80 %, Enabled, 300.54 W
8, A100-SXM-80GB, 5, 81252 MiB, 3656 MiB, 96 %, 82 %, Enabled, 297.78 W
8, A100-SXM-80GB, 6, 81252 MiB, 3656 MiB, 93 %, 79 %, Enabled, 271.43 W
8, A100-SXM-80GB, 7, 81252 MiB, 3656 MiB, 91 %, 80 %, Enabled, 252.26 W
8, A100-SXM-80GB, 0, 81252 MiB, 3656 MiB, 90 %, 79 %, Enabled, 244.77 W
8, A100-SXM-80GB, 1, 81252 MiB, 3656 MiB, 96 %, 82 %, Enabled, 220.82 W
8, A100-SXM-80GB, 2, 81252 MiB, 3656 MiB, 96 %, 82 %, Enabled, 284.10 W
8, A100-SXM-80GB, 3, 81252 MiB, 3656 MiB, 96 %, 81 %, Enabled, 295.35 W
8, A100-SXM-80GB, 4, 81252 MiB, 3656 MiB, 94 %, 81 %, Enabled, 300.54 W
8, A100-SXM-80GB, 5, 81252 MiB, 3656 MiB, 96 %, 82 %, Enabled, 293.54 W
8, A100-SXM-80GB, 6, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 271.43 W
8, A100-SXM-80GB, 7, 81252 MiB, 3656 MiB, 91 %, 80 %, Enabled, 248.94 W
8, A100-SXM-80GB, 0, 81252 MiB, 3656 MiB, 90 %, 79 %, Enabled, 244.77 W
8, A100-SXM-80GB, 1, 81252 MiB, 3656 MiB, 96 %, 82 %, Enabled, 220.82 W
8, A100-SXM-80GB, 2, 81252 MiB, 3656 MiB, 96 %, 82 %, Enabled, 285.02 W
8, A100-SXM-80GB, 3, 81252 MiB, 3656 MiB, 96 %, 81 %, Enabled, 295.35 W
8, A100-SXM-80GB, 4, 81252 MiB, 3656 MiB, 94 %, 81 %, Enabled, 300.54 W
8, A100-SXM-80GB, 5, 81252 MiB, 3656 MiB, 96 %, 82 %, Enabled, 293.54 W
8, A100-SXM-80GB, 6, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 271.43 W
8, A100-SXM-80GB, 7, 81252 MiB, 3656 MiB, 91 %, 80 %, Enabled, 248.94 W
8, A100-SXM-80GB, 0, 81252 MiB, 3656 MiB, 90 %, 79 %, Enabled, 244.77 W
8, A100-SXM-80GB, 1, 81252 MiB, 3656 MiB, 96 %, 82 %, Enabled, 220.82 W
8, A100-SXM-80GB, 2, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 285.02 W
8, A100-SXM-80GB, 3, 81252 MiB, 3656 MiB, 96 %, 81 %, Enabled, 298.67 W
8, A100-SXM-80GB, 4, 81252 MiB, 3656 MiB, 94 %, 81 %, Enabled, 298.68 W
8, A100-SXM-80GB, 5, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 293.54 W
8, A100-SXM-80GB, 6, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 275.02 W
8, A100-SXM-80GB, 7, 81252 MiB, 3656 MiB, 91 %, 80 %, Enabled, 248.94 W
8, A100-SXM-80GB, 0, 81252 MiB, 3656 MiB, 90 %, 79 %, Enabled, 258.37 W
8, A100-SXM-80GB, 1, 81252 MiB, 3656 MiB, 96 %, 82 %, Enabled, 267.96 W
8, A100-SXM-80GB, 2, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 285.02 W
8, A100-SXM-80GB, 3, 81252 MiB, 3656 MiB, 95 %, 80 %, Enabled, 298.67 W
8, A100-SXM-80GB, 4, 81252 MiB, 3656 MiB, 94 %, 81 %, Enabled, 298.68 W
8, A100-SXM-80GB, 5, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 301.69 W
8, A100-SXM-80GB, 6, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 275.02 W
8, A100-SXM-80GB, 7, 81252 MiB, 3656 MiB, 90 %, 79 %, Enabled, 253.52 W
8, A100-SXM-80GB, 0, 81252 MiB, 3656 MiB, 90 %, 79 %, Enabled, 258.37 W
8, A100-SXM-80GB, 1, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 267.96 W
8, A100-SXM-80GB, 2, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 284.75 W
8, A100-SXM-80GB, 3, 81252 MiB, 3656 MiB, 95 %, 80 %, Enabled, 298.67 W
8, A100-SXM-80GB, 4, 81252 MiB, 3656 MiB, 94 %, 81 %, Enabled, 298.68 W
8, A100-SXM-80GB, 5, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 301.69 W
8, A100-SXM-80GB, 6, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 275.02 W
8, A100-SXM-80GB, 7, 81252 MiB, 3656 MiB, 90 %, 79 %, Enabled, 253.52 W
8, A100-SXM-80GB, 0, 81252 MiB, 3656 MiB, 90 %, 79 %, Enabled, 258.37 W
8, A100-SXM-80GB, 1, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 267.96 W
8, A100-SXM-80GB, 2, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 284.75 W
8, A100-SXM-80GB, 3, 81252 MiB, 3656 MiB, 95 %, 80 %, Enabled, 299.00 W
8, A100-SXM-80GB, 4, 81252 MiB, 3656 MiB, 94 %, 81 %, Enabled, 297.80 W
8, A100-SXM-80GB, 5, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 301.69 W
8, A100-SXM-80GB, 6, 81252 MiB, 3656 MiB, 97 %, 82 %, Enabled, 270.18 W
8, A100-SXM-80GB, 7, 81252 MiB, 3656 MiB, 90 %, 79 %, Enabled, 253.52 W
8, A100-SXM-80GB, 0, 81252 MiB, 3656 MiB, 90 %, 79 %, Enabled, 257.17 W
8, A100-SXM-80GB, 1, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 274.03 W
8, A100-SXM-80GB, 2, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 284.75 W
8, A100-SXM-80GB, 3, 81252 MiB, 3656 MiB, 95 %, 80 %, Enabled, 299.00 W
8, A100-SXM-80GB, 4, 81252 MiB, 3656 MiB, 94 %, 81 %, Enabled, 297.80 W
8, A100-SXM-80GB, 5, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 260.82 W
8, A100-SXM-80GB, 6, 81252 MiB, 3656 MiB, 97 %, 82 %, Enabled, 270.18 W
8, A100-SXM-80GB, 7, 81252 MiB, 3656 MiB, 90 %, 79 %, Enabled, 215.51 W
8, A100-SXM-80GB, 0, 81252 MiB, 3656 MiB, 89 %, 78 %, Enabled, 257.17 W
8, A100-SXM-80GB, 1, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 274.03 W
8, A100-SXM-80GB, 2, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 279.57 W
8, A100-SXM-80GB, 3, 81252 MiB, 3656 MiB, 95 %, 80 %, Enabled, 300.52 W
8, A100-SXM-80GB, 4, 81252 MiB, 3656 MiB, 94 %, 81 %, Enabled, 297.80 W
8, A100-SXM-80GB, 5, 81252 MiB, 3656 MiB, 94 %, 80 %, Enabled, 260.82 W
8, A100-SXM-80GB, 6, 81252 MiB, 3656 MiB, 97 %, 82 %, Enabled, 270.83 W
8, A100-SXM-80GB, 7, 81252 MiB, 3656 MiB, 90 %, 79 %, Enabled, 215.51 W
8, A100-SXM-80GB, 0, 81252 MiB, 3656 MiB, 89 %, 78 %, Enabled, 260.23 W
8, A100-SXM-80GB, 1, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 278.65 W
8, A100-SXM-80GB, 2, 81252 MiB, 3656 MiB, 94 %, 81 %, Enabled, 279.57 W
8, A100-SXM-80GB, 3, 81252 MiB, 3656 MiB, 95 %, 80 %, Enabled, 300.52 W
8, A100-SXM-80GB, 4, 81252 MiB, 3656 MiB, 94 %, 81 %, Enabled, 299.34 W
8, A100-SXM-80GB, 5, 81252 MiB, 3656 MiB, 94 %, 80 %, Enabled, 299.59 W
8, A100-SXM-80GB, 6, 81252 MiB, 3656 MiB, 97 %, 82 %, Enabled, 270.83 W
8, A100-SXM-80GB, 7, 81252 MiB, 3656 MiB, 90 %, 79 %, Enabled, 251.99 W
8, A100-SXM-80GB, 0, 81252 MiB, 3656 MiB, 89 %, 78 %, Enabled, 260.23 W
8, A100-SXM-80GB, 1, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 278.65 W
8, A100-SXM-80GB, 2, 81252 MiB, 3656 MiB, 94 %, 81 %, Enabled, 286.82 W
8, A100-SXM-80GB, 3, 81252 MiB, 3656 MiB, 94 %, 80 %, Enabled, 300.52 W
8, A100-SXM-80GB, 4, 81252 MiB, 3656 MiB, 94 %, 81 %, Enabled, 299.34 W
8, A100-SXM-80GB, 5, 81252 MiB, 3656 MiB, 94 %, 80 %, Enabled, 299.59 W
8, A100-SXM-80GB, 6, 81252 MiB, 3656 MiB, 97 %, 82 %, Enabled, 270.83 W
8, A100-SXM-80GB, 7, 81252 MiB, 3656 MiB, 90 %, 79 %, Enabled, 251.99 W
8, A100-SXM-80GB, 0, 81252 MiB, 3656 MiB, 89 %, 78 %, Enabled, 260.23 W
8, A100-SXM-80GB, 1, 81252 MiB, 3656 MiB, 95 %, 81 %, Enabled, 278.65 W
8, A100-SXM-80GB, 2, 81252 MiB, 3656 MiB, 94 %, 81 %, Enabled, 286.82 W
8, A100-SXM-80GB, 3, 81252 MiB, 3656 MiB, 94 %, 80 %, Enabled, 288.97 W
8, A100-SXM-80GB, 4, 81252 MiB, 3656 MiB, 94 %, 81 %, Enabled, 294.11 W
8, A100-SXM-80GB, 5, 81252 MiB, 3656 MiB, 94 %, 80 %, Enabled, 299.59 W
8, A100-SXM-80GB, 6, 81252 MiB, 3656 MiB, 97 %, 82 %, Enabled, 267.78 W
8, A100-SXM-80GB, 7, 81252 MiB, 3656 MiB, 90 %, 79 %, Enabled, 251.99 W
8, A100-SXM-80GB, 0, 81252 MiB, 3656 MiB, 89 %, 78 %, Enabled, 264.74 W
