count, name, index, memory.total [MiB], memory.used [MiB], utilization.gpu [%], utilization.memory [%], power.management, power.draw [W]
8, A100-SXM-80GB, 7, 81252 MiB, 11418 MiB, 100 %, 82 %, Enabled, 281.95 W
8, A100-SXM-80GB, 7, 81252 MiB, 11418 MiB, 100 %, 82 %, Enabled, 281.95 W
8, A100-SXM-80GB, 7, 81252 MiB, 11418 MiB, 100 %, 82 %, Enabled, 281.95 W
8, A100-SXM-80GB, 7, 81252 MiB, 11418 MiB, 100 %, 82 %, Enabled, 281.95 W
8, A100-SXM-80GB, 7, 81252 MiB, 11418 MiB, 100 %, 82 %, Enabled, 281.95 W
8, A100-SXM-80GB, 7, 81252 MiB, 11418 MiB, 100 %, 82 %, Enabled, 281.95 W
8, A100-SXM-80GB, 7, 81252 MiB, 11418 MiB, 100 %, 82 %, Enabled, 281.95 W
8, A100-SXM-80GB, 7, 81252 MiB, 11418 MiB, 100 %, 82 %, Enabled, 281.95 W
8, A100-SXM-80GB, 7, 81252 MiB, 11418 MiB, 100 %, 82 %, Enabled, 281.95 W
8, A100-SXM-80GB, 7, 81252 MiB, 11418 MiB, 100 %, 82 %, Enabled, 281.95 W
8, A100-SXM-80GB, 7, 81252 MiB, 11418 MiB, 100 %, 82 %, Enabled, 270.42 W
8, A100-SXM-80GB, 7, 81252 MiB, 11418 MiB, 100 %, 82 %, Enabled, 270.42 W
8, A100-SXM-80GB, 7, 81252 MiB, 11418 MiB, 100 %, 82 %, Enabled, 270.42 W
8, A100-SXM-80GB, 7, 81252 MiB, 11418 MiB, 100 %, 82 %, Enabled, 270.42 W
8, A100-SXM-80GB, 7, 81252 MiB, 11418 MiB, 100 %, 82 %, Enabled, 270.42 W
8, A100-SXM-80GB, 7, 81252 MiB, 11418 MiB, 100 %, 82 %, Enabled, 270.42 W
8, A100-SXM-80GB, 7, 81252 MiB, 11418 MiB, 100 %, 82 %, Enabled, 270.42 W
8, A100-SXM-80GB, 7, 81252 MiB, 11418 MiB, 100 %, 82 %, Enabled, 270.42 W
8, A100-SXM-80GB, 7, 81252 MiB, 11418 MiB, 100 %, 82 %, Enabled, 267.69 W
8, A100-SXM-80GB, 7, 81252 MiB, 11418 MiB, 100 %, 82 %, Enabled, 267.69 W
8, A100-SXM-80GB, 7, 81252 MiB, 11418 MiB, 100 %, 82 %, Enabled, 267.69 W
8, A100-SXM-80GB, 7, 81252 MiB, 11418 MiB, 100 %, 82 %, Enabled, 267.69 W
8, A100-SXM-80GB, 7, 81252 MiB, 11418 MiB, 100 %, 82 %, Enabled, 267.69 W
8, A100-SXM-80GB, 7, 81252 MiB, 11418 MiB, 100 %, 82 %, Enabled, 267.69 W
8, A100-SXM-80GB, 7, 81252 MiB, 11418 MiB, 100 %, 82 %, Enabled, 267.69 W
8, A100-SXM-80GB, 7, 81252 MiB, 11418 MiB, 100 %, 82 %, Enabled, 278.29 W
8, A100-SXM-80GB, 7, 81252 MiB, 11418 MiB, 100 %, 82 %, Enabled, 278.29 W
8, A100-SXM-80GB, 7, 81252 MiB, 11418 MiB, 100 %, 82 %, Enabled, 278.29 W
8, A100-SXM-80GB, 7, 81252 MiB, 11418 MiB, 100 %, 82 %, Enabled, 278.29 W
8, A100-SXM-80GB, 7, 81252 MiB, 11418 MiB, 100 %, 82 %, Enabled, 278.29 W
8, A100-SXM-80GB, 7, 81252 MiB, 11418 MiB, 100 %, 82 %, Enabled, 278.29 W
8, A100-SXM-80GB, 7, 81252 MiB, 11418 MiB, 100 %, 82 %, Enabled, 278.29 W
8, A100-SXM-80GB, 7, 81252 MiB, 11418 MiB, 100 %, 82 %, Enabled, 278.29 W
8, A100-SXM-80GB, 7, 81252 MiB, 11418 MiB, 100 %, 82 %, Enabled, 277.41 W
