count, name, index, memory.total [MiB], memory.used [MiB], utilization.gpu [%], utilization.memory [%], power.management, power.draw [W]
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 77 %, Enabled, 274.11 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 77 %, Enabled, 276.53 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 77 %, Enabled, 274.11 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 77 %, Enabled, 276.53 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 77 %, Enabled, 274.11 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 77 %, Enabled, 276.53 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 281.37 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 77 %, Enabled, 279.53 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 281.37 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 77 %, Enabled, 279.53 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 281.37 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 77 %, Enabled, 279.53 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 281.37 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 77 %, Enabled, 279.53 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 281.37 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 77 %, Enabled, 279.53 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 281.37 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 279.53 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 278.04 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 281.99 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 278.04 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 281.99 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 278.04 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 281.99 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 278.04 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 281.99 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 278.04 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 281.99 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 278.04 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 281.99 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 96 %, 77 %, Enabled, 276.84 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 279.53 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 96 %, 77 %, Enabled, 276.84 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 279.53 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 96 %, 77 %, Enabled, 276.84 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 279.53 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 96 %, 77 %, Enabled, 276.84 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 279.53 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 96 %, 77 %, Enabled, 276.84 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 279.53 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 96 %, 77 %, Enabled, 276.84 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 279.53 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 96 %, 77 %, Enabled, 274.72 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 273.14 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 96 %, 77 %, Enabled, 274.72 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 273.14 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 96 %, 77 %, Enabled, 274.72 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 273.14 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 96 %, 77 %, Enabled, 274.72 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 273.14 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 96 %, 77 %, Enabled, 274.72 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 273.14 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 96 %, 77 %, Enabled, 274.72 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 273.14 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 280.49 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 277.73 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 280.49 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 277.73 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 280.49 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 277.73 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 280.49 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 277.73 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 280.49 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 277.73 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 280.49 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 77 %, Enabled, 277.73 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 281.97 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 77 %, Enabled, 282.26 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 281.97 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 77 %, Enabled, 282.26 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 281.97 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 77 %, Enabled, 282.26 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 281.97 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 77 %, Enabled, 282.26 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 281.97 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 77 %, Enabled, 282.26 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 281.97 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 77 %, Enabled, 282.26 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 95 %, 76 %, Enabled, 274.72 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 77 %, Enabled, 274.68 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 95 %, 76 %, Enabled, 274.72 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 77 %, Enabled, 274.68 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 95 %, 76 %, Enabled, 274.72 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 77 %, Enabled, 274.68 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 95 %, 76 %, Enabled, 274.72 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 77 %, Enabled, 274.68 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 95 %, 76 %, Enabled, 274.72 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 77 %, Enabled, 274.68 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 95 %, 76 %, Enabled, 274.72 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 96 %, 77 %, Enabled, 274.68 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 95 %, 76 %, Enabled, 282.90 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 96 %, 77 %, Enabled, 279.53 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 95 %, 76 %, Enabled, 282.90 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 96 %, 77 %, Enabled, 279.53 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 95 %, 76 %, Enabled, 282.90 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 96 %, 77 %, Enabled, 279.53 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 95 %, 76 %, Enabled, 282.90 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 96 %, 77 %, Enabled, 279.53 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 95 %, 76 %, Enabled, 282.90 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 96 %, 77 %, Enabled, 279.53 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 95 %, 76 %, Enabled, 282.90 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 96 %, 77 %, Enabled, 279.53 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 95 %, 77 %, Enabled, 273.75 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 96 %, 77 %, Enabled, 278.65 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 95 %, 77 %, Enabled, 273.75 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 96 %, 77 %, Enabled, 278.65 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 95 %, 77 %, Enabled, 273.75 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 96 %, 77 %, Enabled, 278.65 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 95 %, 77 %, Enabled, 273.75 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 96 %, 77 %, Enabled, 278.65 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 95 %, 77 %, Enabled, 273.75 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 96 %, 77 %, Enabled, 278.65 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 95 %, 77 %, Enabled, 273.75 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 96 %, 77 %, Enabled, 278.65 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 95 %, 77 %, Enabled, 278.97 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 96 %, 77 %, Enabled, 280.46 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 95 %, 77 %, Enabled, 278.97 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 96 %, 77 %, Enabled, 280.46 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 95 %, 77 %, Enabled, 278.97 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 96 %, 77 %, Enabled, 280.46 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 95 %, 77 %, Enabled, 278.97 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 96 %, 77 %, Enabled, 280.46 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 95 %, 77 %, Enabled, 278.97 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 96 %, 77 %, Enabled, 280.46 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 95 %, 77 %, Enabled, 278.97 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 96 %, 77 %, Enabled, 280.46 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 285.02 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 96 %, 77 %, Enabled, 275.00 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 285.02 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 96 %, 77 %, Enabled, 275.00 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 285.02 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 96 %, 77 %, Enabled, 275.00 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 285.02 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 275.00 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 285.35 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 280.13 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 285.35 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 280.13 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 285.35 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 280.13 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 285.35 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 280.13 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 285.35 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 280.13 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 285.35 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 284.71 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 284.75 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 284.71 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 284.75 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 284.71 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 284.75 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 284.71 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 284.75 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 284.71 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 284.75 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 284.71 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 284.75 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 284.71 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 281.70 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 288.04 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 281.70 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 288.04 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 281.70 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 288.04 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 281.70 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 288.04 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 281.70 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 288.04 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 281.70 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 288.04 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 281.37 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 279.26 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 281.37 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 279.26 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 281.37 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 279.26 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 281.37 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 279.26 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 281.37 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 279.26 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 281.37 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 279.26 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 285.35 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 278.65 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 285.35 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 278.65 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 285.35 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 278.65 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 285.35 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 278.65 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 285.35 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 278.65 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 285.35 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 278.65 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 77 %, Enabled, 283.22 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 280.46 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 77 %, Enabled, 283.22 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 280.46 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 77 %, Enabled, 283.22 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 280.46 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 77 %, Enabled, 283.22 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 280.46 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 77 %, Enabled, 283.22 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 280.46 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 77 %, Enabled, 283.22 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 280.46 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 77 %, Enabled, 277.12 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 286.24 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 77 %, Enabled, 277.12 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 286.24 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 77 %, Enabled, 277.12 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 286.24 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 77 %, Enabled, 277.12 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 286.24 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 77 %, Enabled, 277.12 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 286.24 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 77 %, Enabled, 277.12 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 286.24 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 276.24 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 288.37 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 276.24 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 288.37 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 276.24 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 97 %, 78 %, Enabled, 288.37 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 78 %, Enabled, 276.24 W
