count, name, index, memory.total [MiB], memory.used [MiB], utilization.gpu [%], utilization.memory [%], power.management, power.draw [W]
8, A100-SXM-80GB, 1, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 296.89 W
8, A100-SXM-80GB, 2, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 271.02 W
8, A100-SXM-80GB, 3, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 309.29 W
8, A100-SXM-80GB, 4, 81252 MiB, 2200 MiB, 91 %, 47 %, Enabled, 322.77 W
8, A100-SXM-80GB, 5, 81252 MiB, 2200 MiB, 92 %, 47 %, Enabled, 300.18 W
8, A100-SXM-80GB, 6, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 295.04 W
8, A100-SXM-80GB, 7, 81252 MiB, 2200 MiB, 89 %, 47 %, Enabled, 252.60 W
8, A100-SXM-80GB, 0, 81252 MiB, 2200 MiB, 86 %, 46 %, Enabled, 280.51 W
8, A100-SXM-80GB, 1, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 296.56 W
8, A100-SXM-80GB, 2, 81252 MiB, 2200 MiB, 92 %, 47 %, Enabled, 271.02 W
8, A100-SXM-80GB, 3, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 308.69 W
8, A100-SXM-80GB, 4, 81252 MiB, 2200 MiB, 91 %, 47 %, Enabled, 323.09 W
8, A100-SXM-80GB, 5, 81252 MiB, 2200 MiB, 92 %, 47 %, Enabled, 300.18 W
8, A100-SXM-80GB, 6, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 295.36 W
8, A100-SXM-80GB, 7, 81252 MiB, 2200 MiB, 88 %, 47 %, Enabled, 275.03 W
8, A100-SXM-80GB, 0, 81252 MiB, 2200 MiB, 86 %, 46 %, Enabled, 279.27 W
8, A100-SXM-80GB, 1, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 296.56 W
8, A100-SXM-80GB, 2, 81252 MiB, 2200 MiB, 92 %, 47 %, Enabled, 271.02 W
8, A100-SXM-80GB, 3, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 308.69 W
8, A100-SXM-80GB, 4, 81252 MiB, 2200 MiB, 91 %, 47 %, Enabled, 323.09 W
8, A100-SXM-80GB, 5, 81252 MiB, 2200 MiB, 92 %, 47 %, Enabled, 313.16 W
8, A100-SXM-80GB, 6, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 295.36 W
8, A100-SXM-80GB, 7, 81252 MiB, 2200 MiB, 88 %, 47 %, Enabled, 275.03 W
8, A100-SXM-80GB, 0, 81252 MiB, 2200 MiB, 86 %, 46 %, Enabled, 279.27 W
8, A100-SXM-80GB, 1, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 296.56 W
8, A100-SXM-80GB, 2, 81252 MiB, 2200 MiB, 92 %, 47 %, Enabled, 303.56 W
8, A100-SXM-80GB, 3, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 308.69 W
8, A100-SXM-80GB, 4, 81252 MiB, 2200 MiB, 91 %, 47 %, Enabled, 323.09 W
8, A100-SXM-80GB, 5, 81252 MiB, 2200 MiB, 92 %, 47 %, Enabled, 313.16 W
8, A100-SXM-80GB, 6, 81252 MiB, 2200 MiB, 91 %, 47 %, Enabled, 282.31 W
8, A100-SXM-80GB, 7, 81252 MiB, 2200 MiB, 88 %, 47 %, Enabled, 275.03 W
8, A100-SXM-80GB, 0, 81252 MiB, 2200 MiB, 86 %, 46 %, Enabled, 275.67 W
8, A100-SXM-80GB, 1, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 289.24 W
8, A100-SXM-80GB, 2, 81252 MiB, 2200 MiB, 92 %, 47 %, Enabled, 303.56 W
8, A100-SXM-80GB, 3, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 288.05 W
8, A100-SXM-80GB, 4, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 314.23 W
8, A100-SXM-80GB, 5, 81252 MiB, 2200 MiB, 92 %, 47 %, Enabled, 314.36 W
8, A100-SXM-80GB, 6, 81252 MiB, 2200 MiB, 91 %, 47 %, Enabled, 282.31 W
8, A100-SXM-80GB, 7, 81252 MiB, 2200 MiB, 88 %, 47 %, Enabled, 273.51 W
8, A100-SXM-80GB, 0, 81252 MiB, 2200 MiB, 88 %, 47 %, Enabled, 275.67 W
8, A100-SXM-80GB, 1, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 289.24 W
8, A100-SXM-80GB, 2, 81252 MiB, 2200 MiB, 92 %, 47 %, Enabled, 292.60 W
8, A100-SXM-80GB, 3, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 288.05 W
8, A100-SXM-80GB, 4, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 314.23 W
8, A100-SXM-80GB, 5, 81252 MiB, 2200 MiB, 92 %, 47 %, Enabled, 314.36 W
8, A100-SXM-80GB, 6, 81252 MiB, 2200 MiB, 91 %, 47 %, Enabled, 282.31 W
8, A100-SXM-80GB, 7, 81252 MiB, 2200 MiB, 88 %, 47 %, Enabled, 273.51 W
8, A100-SXM-80GB, 0, 81252 MiB, 2200 MiB, 88 %, 47 %, Enabled, 275.67 W
8, A100-SXM-80GB, 1, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 289.24 W
8, A100-SXM-80GB, 2, 81252 MiB, 2200 MiB, 92 %, 48 %, Enabled, 292.60 W
8, A100-SXM-80GB, 3, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 307.49 W
8, A100-SXM-80GB, 4, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 314.23 W
8, A100-SXM-80GB, 5, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 314.36 W
8, A100-SXM-80GB, 6, 81252 MiB, 2200 MiB, 91 %, 47 %, Enabled, 290.80 W
8, A100-SXM-80GB, 7, 81252 MiB, 2200 MiB, 88 %, 47 %, Enabled, 273.51 W
8, A100-SXM-80GB, 0, 81252 MiB, 2200 MiB, 88 %, 47 %, Enabled, 283.51 W
8, A100-SXM-80GB, 1, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 295.96 W
8, A100-SXM-80GB, 2, 81252 MiB, 2200 MiB, 92 %, 48 %, Enabled, 292.60 W
8, A100-SXM-80GB, 3, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 307.49 W
8, A100-SXM-80GB, 4, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 317.90 W
8, A100-SXM-80GB, 5, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 317.39 W
8, A100-SXM-80GB, 6, 81252 MiB, 2200 MiB, 91 %, 47 %, Enabled, 290.80 W
8, A100-SXM-80GB, 7, 81252 MiB, 2200 MiB, 88 %, 47 %, Enabled, 274.43 W
8, A100-SXM-80GB, 0, 81252 MiB, 2200 MiB, 88 %, 47 %, Enabled, 283.51 W
8, A100-SXM-80GB, 1, 81252 MiB, 2200 MiB, 92 %, 48 %, Enabled, 295.96 W
8, A100-SXM-80GB, 2, 81252 MiB, 2200 MiB, 92 %, 48 %, Enabled, 266.76 W
8, A100-SXM-80GB, 3, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 307.49 W
8, A100-SXM-80GB, 4, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 317.90 W
8, A100-SXM-80GB, 5, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 317.39 W
8, A100-SXM-80GB, 6, 81252 MiB, 2200 MiB, 91 %, 47 %, Enabled, 290.80 W
8, A100-SXM-80GB, 7, 81252 MiB, 2200 MiB, 88 %, 47 %, Enabled, 274.43 W
8, A100-SXM-80GB, 0, 81252 MiB, 2200 MiB, 88 %, 47 %, Enabled, 283.51 W
8, A100-SXM-80GB, 1, 81252 MiB, 2200 MiB, 92 %, 48 %, Enabled, 295.96 W
8, A100-SXM-80GB, 2, 81252 MiB, 2200 MiB, 92 %, 48 %, Enabled, 266.76 W
8, A100-SXM-80GB, 3, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 309.29 W
8, A100-SXM-80GB, 4, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 317.90 W
8, A100-SXM-80GB, 5, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 317.39 W
8, A100-SXM-80GB, 6, 81252 MiB, 2200 MiB, 92 %, 48 %, Enabled, 296.56 W
8, A100-SXM-80GB, 7, 81252 MiB, 2200 MiB, 88 %, 47 %, Enabled, 274.43 W
8, A100-SXM-80GB, 0, 81252 MiB, 2200 MiB, 88 %, 47 %, Enabled, 282.04 W
8, A100-SXM-80GB, 1, 81252 MiB, 2200 MiB, 92 %, 48 %, Enabled, 298.41 W
8, A100-SXM-80GB, 2, 81252 MiB, 2200 MiB, 92 %, 48 %, Enabled, 266.76 W
8, A100-SXM-80GB, 3, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 309.29 W
8, A100-SXM-80GB, 4, 81252 MiB, 2200 MiB, 92 %, 48 %, Enabled, 321.89 W
8, A100-SXM-80GB, 5, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 316.80 W
8, A100-SXM-80GB, 6, 81252 MiB, 2200 MiB, 92 %, 48 %, Enabled, 296.56 W
8, A100-SXM-80GB, 7, 81252 MiB, 2200 MiB, 88 %, 47 %, Enabled, 274.43 W
8, A100-SXM-80GB, 0, 81252 MiB, 2200 MiB, 87 %, 47 %, Enabled, 282.04 W
8, A100-SXM-80GB, 1, 81252 MiB, 2200 MiB, 92 %, 48 %, Enabled, 298.41 W
8, A100-SXM-80GB, 2, 81252 MiB, 2200 MiB, 92 %, 48 %, Enabled, 301.71 W
8, A100-SXM-80GB, 3, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 309.29 W
8, A100-SXM-80GB, 4, 81252 MiB, 2200 MiB, 92 %, 48 %, Enabled, 321.89 W
8, A100-SXM-80GB, 5, 81252 MiB, 2200 MiB, 94 %, 49 %, Enabled, 316.80 W
8, A100-SXM-80GB, 6, 81252 MiB, 2200 MiB, 92 %, 48 %, Enabled, 296.56 W
8, A100-SXM-80GB, 7, 81252 MiB, 2200 MiB, 88 %, 47 %, Enabled, 274.43 W
8, A100-SXM-80GB, 0, 81252 MiB, 2200 MiB, 87 %, 47 %, Enabled, 282.04 W
8, A100-SXM-80GB, 1, 81252 MiB, 2200 MiB, 92 %, 48 %, Enabled, 301.14 W
8, A100-SXM-80GB, 2, 81252 MiB, 2200 MiB, 94 %, 49 %, Enabled, 301.71 W
8, A100-SXM-80GB, 3, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 312.61 W
8, A100-SXM-80GB, 4, 81252 MiB, 2200 MiB, 92 %, 48 %, Enabled, 325.23 W
8, A100-SXM-80GB, 5, 81252 MiB, 2200 MiB, 94 %, 49 %, Enabled, 316.80 W
8, A100-SXM-80GB, 6, 81252 MiB, 2200 MiB, 92 %, 48 %, Enabled, 291.39 W
8, A100-SXM-80GB, 7, 81252 MiB, 2200 MiB, 90 %, 48 %, Enabled, 277.43 W
8, A100-SXM-80GB, 0, 81252 MiB, 2200 MiB, 87 %, 47 %, Enabled, 289.27 W
8, A100-SXM-80GB, 1, 81252 MiB, 2200 MiB, 94 %, 49 %, Enabled, 301.14 W
8, A100-SXM-80GB, 2, 81252 MiB, 2200 MiB, 94 %, 49 %, Enabled, 301.71 W
8, A100-SXM-80GB, 3, 81252 MiB, 2200 MiB, 94 %, 49 %, Enabled, 312.61 W
8, A100-SXM-80GB, 4, 81252 MiB, 2200 MiB, 92 %, 48 %, Enabled, 325.23 W
8, A100-SXM-80GB, 5, 81252 MiB, 2200 MiB, 94 %, 49 %, Enabled, 314.36 W
8, A100-SXM-80GB, 6, 81252 MiB, 2200 MiB, 92 %, 48 %, Enabled, 291.39 W
8, A100-SXM-80GB, 7, 81252 MiB, 2200 MiB, 90 %, 48 %, Enabled, 277.43 W
8, A100-SXM-80GB, 0, 81252 MiB, 2200 MiB, 87 %, 47 %, Enabled, 289.27 W
8, A100-SXM-80GB, 1, 81252 MiB, 2200 MiB, 94 %, 49 %, Enabled, 301.14 W
8, A100-SXM-80GB, 2, 81252 MiB, 2200 MiB, 94 %, 49 %, Enabled, 255.85 W
8, A100-SXM-80GB, 3, 81252 MiB, 2200 MiB, 94 %, 49 %, Enabled, 300.52 W
8, A100-SXM-80GB, 4, 81252 MiB, 2200 MiB, 92 %, 48 %, Enabled, 325.23 W
8, A100-SXM-80GB, 5, 81252 MiB, 2200 MiB, 94 %, 49 %, Enabled, 314.36 W
8, A100-SXM-80GB, 6, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 288.67 W
8, A100-SXM-80GB, 7, 81252 MiB, 2200 MiB, 90 %, 48 %, Enabled, 277.43 W
8, A100-SXM-80GB, 0, 81252 MiB, 2200 MiB, 87 %, 47 %, Enabled, 286.23 W
8, A100-SXM-80GB, 1, 81252 MiB, 2200 MiB, 94 %, 49 %, Enabled, 294.43 W
8, A100-SXM-80GB, 2, 81252 MiB, 2200 MiB, 94 %, 49 %, Enabled, 255.85 W
8, A100-SXM-80GB, 3, 81252 MiB, 2200 MiB, 94 %, 49 %, Enabled, 300.52 W
8, A100-SXM-80GB, 4, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 320.96 W
8, A100-SXM-80GB, 5, 81252 MiB, 2200 MiB, 94 %, 49 %, Enabled, 311.37 W
8, A100-SXM-80GB, 6, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 288.67 W
8, A100-SXM-80GB, 7, 81252 MiB, 2200 MiB, 90 %, 48 %, Enabled, 280.21 W
8, A100-SXM-80GB, 0, 81252 MiB, 2200 MiB, 88 %, 47 %, Enabled, 286.23 W
8, A100-SXM-80GB, 1, 81252 MiB, 2200 MiB, 94 %, 49 %, Enabled, 294.43 W
8, A100-SXM-80GB, 2, 81252 MiB, 2200 MiB, 94 %, 49 %, Enabled, 296.58 W
8, A100-SXM-80GB, 3, 81252 MiB, 2200 MiB, 94 %, 49 %, Enabled, 300.52 W
8, A100-SXM-80GB, 4, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 320.96 W
8, A100-SXM-80GB, 5, 81252 MiB, 2200 MiB, 94 %, 49 %, Enabled, 311.37 W
8, A100-SXM-80GB, 6, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 288.67 W
8, A100-SXM-80GB, 7, 81252 MiB, 2200 MiB, 90 %, 48 %, Enabled, 280.21 W
8, A100-SXM-80GB, 0, 81252 MiB, 2200 MiB, 88 %, 47 %, Enabled, 286.23 W
8, A100-SXM-80GB, 1, 81252 MiB, 2200 MiB, 94 %, 49 %, Enabled, 294.43 W
8, A100-SXM-80GB, 2, 81252 MiB, 2200 MiB, 92 %, 48 %, Enabled, 296.58 W
8, A100-SXM-80GB, 3, 81252 MiB, 2200 MiB, 94 %, 49 %, Enabled, 313.21 W
8, A100-SXM-80GB, 4, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 320.96 W
8, A100-SXM-80GB, 5, 81252 MiB, 2200 MiB, 92 %, 48 %, Enabled, 311.37 W
8, A100-SXM-80GB, 6, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 300.80 W
8, A100-SXM-80GB, 7, 81252 MiB, 2200 MiB, 87 %, 46 %, Enabled, 280.21 W
8, A100-SXM-80GB, 0, 81252 MiB, 2200 MiB, 88 %, 47 %, Enabled, 266.54 W
8, A100-SXM-80GB, 1, 81252 MiB, 2200 MiB, 94 %, 49 %, Enabled, 266.43 W
8, A100-SXM-80GB, 2, 81252 MiB, 2200 MiB, 92 %, 48 %, Enabled, 296.58 W
8, A100-SXM-80GB, 3, 81252 MiB, 2200 MiB, 91 %, 47 %, Enabled, 313.21 W
8, A100-SXM-80GB, 4, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 296.87 W
8, A100-SXM-80GB, 5, 81252 MiB, 2200 MiB, 92 %, 48 %, Enabled, 272.35 W
8, A100-SXM-80GB, 6, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 300.80 W
8, A100-SXM-80GB, 7, 81252 MiB, 2200 MiB, 87 %, 46 %, Enabled, 275.03 W
8, A100-SXM-80GB, 0, 81252 MiB, 2200 MiB, 88 %, 47 %, Enabled, 266.54 W
8, A100-SXM-80GB, 1, 81252 MiB, 2200 MiB, 84 %, 44 %, Enabled, 266.43 W
8, A100-SXM-80GB, 2, 81252 MiB, 2200 MiB, 92 %, 48 %, Enabled, 274.68 W
8, A100-SXM-80GB, 3, 81252 MiB, 2200 MiB, 91 %, 47 %, Enabled, 313.21 W
8, A100-SXM-80GB, 4, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 296.87 W
8, A100-SXM-80GB, 5, 81252 MiB, 2200 MiB, 92 %, 48 %, Enabled, 272.35 W
8, A100-SXM-80GB, 6, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 300.80 W
8, A100-SXM-80GB, 7, 81252 MiB, 2200 MiB, 87 %, 46 %, Enabled, 275.03 W
8, A100-SXM-80GB, 0, 81252 MiB, 2200 MiB, 88 %, 47 %, Enabled, 266.54 W
8, A100-SXM-80GB, 1, 81252 MiB, 2200 MiB, 84 %, 44 %, Enabled, 266.43 W
8, A100-SXM-80GB, 2, 81252 MiB, 2200 MiB, 92 %, 48 %, Enabled, 274.68 W
8, A100-SXM-80GB, 3, 81252 MiB, 2200 MiB, 91 %, 47 %, Enabled, 309.89 W
8, A100-SXM-80GB, 4, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 296.87 W
8, A100-SXM-80GB, 5, 81252 MiB, 2200 MiB, 92 %, 48 %, Enabled, 272.35 W
8, A100-SXM-80GB, 6, 81252 MiB, 2200 MiB, 87 %, 45 %, Enabled, 295.97 W
8, A100-SXM-80GB, 7, 81252 MiB, 2200 MiB, 87 %, 46 %, Enabled, 275.03 W
8, A100-SXM-80GB, 0, 81252 MiB, 2200 MiB, 82 %, 44 %, Enabled, 290.20 W
8, A100-SXM-80GB, 1, 81252 MiB, 2200 MiB, 84 %, 44 %, Enabled, 301.14 W
8, A100-SXM-80GB, 2, 81252 MiB, 2200 MiB, 92 %, 48 %, Enabled, 274.68 W
8, A100-SXM-80GB, 3, 81252 MiB, 2200 MiB, 91 %, 47 %, Enabled, 309.89 W
8, A100-SXM-80GB, 4, 81252 MiB, 2200 MiB, 87 %, 45 %, Enabled, 315.16 W
8, A100-SXM-80GB, 5, 81252 MiB, 2200 MiB, 92 %, 48 %, Enabled, 311.37 W
8, A100-SXM-80GB, 6, 81252 MiB, 2200 MiB, 87 %, 45 %, Enabled, 295.97 W
8, A100-SXM-80GB, 7, 81252 MiB, 2200 MiB, 87 %, 46 %, Enabled, 282.60 W
8, A100-SXM-80GB, 0, 81252 MiB, 2200 MiB, 82 %, 44 %, Enabled, 290.20 W
8, A100-SXM-80GB, 1, 81252 MiB, 2200 MiB, 84 %, 44 %, Enabled, 301.14 W
8, A100-SXM-80GB, 2, 81252 MiB, 2200 MiB, 92 %, 48 %, Enabled, 298.38 W
8, A100-SXM-80GB, 3, 81252 MiB, 2200 MiB, 91 %, 47 %, Enabled, 309.89 W
8, A100-SXM-80GB, 4, 81252 MiB, 2200 MiB, 87 %, 45 %, Enabled, 315.16 W
8, A100-SXM-80GB, 5, 81252 MiB, 2200 MiB, 87 %, 45 %, Enabled, 311.37 W
8, A100-SXM-80GB, 6, 81252 MiB, 2200 MiB, 87 %, 45 %, Enabled, 295.97 W
8, A100-SXM-80GB, 7, 81252 MiB, 2200 MiB, 87 %, 46 %, Enabled, 282.60 W
8, A100-SXM-80GB, 0, 81252 MiB, 2200 MiB, 82 %, 44 %, Enabled, 270.83 W
8, A100-SXM-80GB, 1, 81252 MiB, 2200 MiB, 84 %, 44 %, Enabled, 305.07 W
8, A100-SXM-80GB, 2, 81252 MiB, 2200 MiB, 88 %, 45 %, Enabled, 298.38 W
8, A100-SXM-80GB, 3, 81252 MiB, 2200 MiB, 91 %, 47 %, Enabled, 314.73 W
8, A100-SXM-80GB, 4, 81252 MiB, 2200 MiB, 87 %, 45 %, Enabled, 295.34 W
8, A100-SXM-80GB, 5, 81252 MiB, 2200 MiB, 87 %, 45 %, Enabled, 311.37 W
8, A100-SXM-80GB, 6, 81252 MiB, 2200 MiB, 87 %, 45 %, Enabled, 297.76 W
8, A100-SXM-80GB, 7, 81252 MiB, 2200 MiB, 84 %, 45 %, Enabled, 279.28 W
8, A100-SXM-80GB, 0, 81252 MiB, 2200 MiB, 82 %, 44 %, Enabled, 270.83 W
8, A100-SXM-80GB, 1, 81252 MiB, 2200 MiB, 94 %, 49 %, Enabled, 305.07 W
8, A100-SXM-80GB, 2, 81252 MiB, 2200 MiB, 88 %, 45 %, Enabled, 298.38 W
8, A100-SXM-80GB, 3, 81252 MiB, 2200 MiB, 88 %, 45 %, Enabled, 314.73 W
8, A100-SXM-80GB, 4, 81252 MiB, 2200 MiB, 87 %, 45 %, Enabled, 295.34 W
8, A100-SXM-80GB, 5, 81252 MiB, 2200 MiB, 87 %, 45 %, Enabled, 310.45 W
8, A100-SXM-80GB, 6, 81252 MiB, 2200 MiB, 87 %, 45 %, Enabled, 297.76 W
8, A100-SXM-80GB, 7, 81252 MiB, 2200 MiB, 84 %, 45 %, Enabled, 279.28 W
8, A100-SXM-80GB, 0, 81252 MiB, 2200 MiB, 82 %, 44 %, Enabled, 270.83 W
8, A100-SXM-80GB, 1, 81252 MiB, 2200 MiB, 94 %, 49 %, Enabled, 305.07 W
8, A100-SXM-80GB, 2, 81252 MiB, 2200 MiB, 88 %, 45 %, Enabled, 301.71 W
8, A100-SXM-80GB, 3, 81252 MiB, 2200 MiB, 88 %, 45 %, Enabled, 314.73 W
8, A100-SXM-80GB, 4, 81252 MiB, 2200 MiB, 87 %, 45 %, Enabled, 295.34 W
8, A100-SXM-80GB, 5, 81252 MiB, 2200 MiB, 87 %, 45 %, Enabled, 310.45 W
8, A100-SXM-80GB, 6, 81252 MiB, 2200 MiB, 92 %, 48 %, Enabled, 282.00 W
8, A100-SXM-80GB, 7, 81252 MiB, 2200 MiB, 84 %, 45 %, Enabled, 279.28 W
8, A100-SXM-80GB, 0, 81252 MiB, 2200 MiB, 82 %, 44 %, Enabled, 285.63 W
8, A100-SXM-80GB, 1, 81252 MiB, 2200 MiB, 94 %, 49 %, Enabled, 291.37 W
8, A100-SXM-80GB, 2, 81252 MiB, 2200 MiB, 88 %, 45 %, Enabled, 301.71 W
8, A100-SXM-80GB, 3, 81252 MiB, 2200 MiB, 88 %, 45 %, Enabled, 289.57 W
8, A100-SXM-80GB, 4, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 314.55 W
8, A100-SXM-80GB, 5, 81252 MiB, 2200 MiB, 87 %, 45 %, Enabled, 313.49 W
8, A100-SXM-80GB, 6, 81252 MiB, 2200 MiB, 92 %, 48 %, Enabled, 282.00 W
8, A100-SXM-80GB, 7, 81252 MiB, 2200 MiB, 84 %, 45 %, Enabled, 284.45 W
8, A100-SXM-80GB, 0, 81252 MiB, 2200 MiB, 87 %, 47 %, Enabled, 285.63 W
8, A100-SXM-80GB, 1, 81252 MiB, 2200 MiB, 94 %, 49 %, Enabled, 291.37 W
8, A100-SXM-80GB, 2, 81252 MiB, 2200 MiB, 88 %, 45 %, Enabled, 301.71 W
8, A100-SXM-80GB, 3, 81252 MiB, 2200 MiB, 88 %, 45 %, Enabled, 289.57 W
8, A100-SXM-80GB, 4, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 314.55 W
8, A100-SXM-80GB, 5, 81252 MiB, 2200 MiB, 87 %, 45 %, Enabled, 313.49 W
8, A100-SXM-80GB, 6, 81252 MiB, 2200 MiB, 92 %, 48 %, Enabled, 282.00 W
8, A100-SXM-80GB, 7, 81252 MiB, 2200 MiB, 84 %, 45 %, Enabled, 284.45 W
8, A100-SXM-80GB, 0, 81252 MiB, 2200 MiB, 87 %, 47 %, Enabled, 285.63 W
8, A100-SXM-80GB, 1, 81252 MiB, 2200 MiB, 94 %, 49 %, Enabled, 291.37 W
8, A100-SXM-80GB, 2, 81252 MiB, 2200 MiB, 88 %, 45 %, Enabled, 304.15 W
8, A100-SXM-80GB, 3, 81252 MiB, 2200 MiB, 88 %, 45 %, Enabled, 223.68 W
8, A100-SXM-80GB, 4, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 314.55 W
8, A100-SXM-80GB, 5, 81252 MiB, 2200 MiB, 92 %, 47 %, Enabled, 313.49 W
8, A100-SXM-80GB, 6, 81252 MiB, 2200 MiB, 92 %, 48 %, Enabled, 239.25 W
8, A100-SXM-80GB, 7, 81252 MiB, 2200 MiB, 85 %, 45 %, Enabled, 284.45 W
8, A100-SXM-80GB, 0, 81252 MiB, 2200 MiB, 87 %, 47 %, Enabled, 258.37 W
8, A100-SXM-80GB, 1, 81252 MiB, 2200 MiB, 94 %, 49 %, Enabled, 264.03 W
8, A100-SXM-80GB, 2, 81252 MiB, 2200 MiB, 88 %, 46 %, Enabled, 304.15 W
8, A100-SXM-80GB, 3, 81252 MiB, 2200 MiB, 89 %, 46 %, Enabled, 223.68 W
8, A100-SXM-80GB, 4, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 297.50 W
8, A100-SXM-80GB, 5, 81252 MiB, 2200 MiB, 92 %, 47 %, Enabled, 312.24 W
8, A100-SXM-80GB, 6, 81252 MiB, 2200 MiB, 92 %, 48 %, Enabled, 239.25 W
8, A100-SXM-80GB, 7, 81252 MiB, 2200 MiB, 85 %, 45 %, Enabled, 279.28 W
8, A100-SXM-80GB, 0, 81252 MiB, 2200 MiB, 87 %, 47 %, Enabled, 258.37 W
8, A100-SXM-80GB, 1, 81252 MiB, 2200 MiB, 89 %, 46 %, Enabled, 264.03 W
8, A100-SXM-80GB, 2, 81252 MiB, 2200 MiB, 88 %, 46 %, Enabled, 305.08 W
8, A100-SXM-80GB, 3, 81252 MiB, 2200 MiB, 89 %, 46 %, Enabled, 223.68 W
8, A100-SXM-80GB, 4, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 297.50 W
8, A100-SXM-80GB, 5, 81252 MiB, 2200 MiB, 92 %, 47 %, Enabled, 312.24 W
8, A100-SXM-80GB, 6, 81252 MiB, 2200 MiB, 92 %, 48 %, Enabled, 239.25 W
8, A100-SXM-80GB, 7, 81252 MiB, 2200 MiB, 85 %, 45 %, Enabled, 279.28 W
8, A100-SXM-80GB, 0, 81252 MiB, 2200 MiB, 87 %, 47 %, Enabled, 258.37 W
8, A100-SXM-80GB, 1, 81252 MiB, 2200 MiB, 89 %, 46 %, Enabled, 264.03 W
8, A100-SXM-80GB, 2, 81252 MiB, 2200 MiB, 88 %, 46 %, Enabled, 305.08 W
8, A100-SXM-80GB, 3, 81252 MiB, 2200 MiB, 89 %, 46 %, Enabled, 313.54 W
8, A100-SXM-80GB, 4, 81252 MiB, 2200 MiB, 93 %, 48 %, Enabled, 297.50 W
8, A100-SXM-80GB, 5, 81252 MiB, 2200 MiB, 92 %, 47 %, Enabled, 312.24 W
8, A100-SXM-80GB, 6, 81252 MiB, 2200 MiB, 91 %, 47 %, Enabled, 302.33 W
8, A100-SXM-80GB, 7, 81252 MiB, 2200 MiB, 85 %, 45 %, Enabled, 279.28 W
8, A100-SXM-80GB, 0, 81252 MiB, 2200 MiB, 87 %, 47 %, Enabled, 294.45 W
8, A100-SXM-80GB, 1, 81252 MiB, 2200 MiB, 89 %, 46 %, Enabled, 302.02 W
8, A100-SXM-80GB, 2, 81252 MiB, 2200 MiB, 88 %, 46 %, Enabled, 305.08 W
