count, name, index, memory.total [MiB], memory.used [MiB], utilization.gpu [%], utilization.memory [%], power.management, power.draw [W]
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 95 %, 86 %, Enabled, 287.42 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 98 %, 86 %, Enabled, 313.22 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 98 %, 87 %, Enabled, 298.96 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 95 %, 85 %, Enabled, 271.06 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 95 %, 86 %, Enabled, 279.80 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 98 %, 86 %, Enabled, 313.22 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 98 %, 87 %, Enabled, 305.64 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 95 %, 85 %, Enabled, 271.06 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 95 %, 86 %, Enabled, 279.80 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 98 %, 86 %, Enabled, 313.22 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 98 %, 87 %, Enabled, 305.64 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 95 %, 85 %, Enabled, 271.06 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 95 %, 86 %, Enabled, 279.80 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 98 %, 86 %, Enabled, 313.22 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 98 %, 87 %, Enabled, 305.64 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 95 %, 85 %, Enabled, 271.06 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 95 %, 86 %, Enabled, 279.80 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 98 %, 86 %, Enabled, 313.49 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 98 %, 87 %, Enabled, 305.64 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 95 %, 85 %, Enabled, 271.06 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 95 %, 86 %, Enabled, 270.00 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 98 %, 86 %, Enabled, 313.49 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 98 %, 87 %, Enabled, 305.64 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 95 %, 85 %, Enabled, 248.27 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 93 %, 84 %, Enabled, 270.00 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 98 %, 86 %, Enabled, 313.49 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 96 %, 85 %, Enabled, 309.30 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 95 %, 85 %, Enabled, 248.27 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 93 %, 84 %, Enabled, 270.00 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 98 %, 86 %, Enabled, 313.49 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 96 %, 85 %, Enabled, 309.30 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 95 %, 85 %, Enabled, 248.27 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 93 %, 84 %, Enabled, 270.00 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 98 %, 86 %, Enabled, 310.17 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 96 %, 85 %, Enabled, 309.30 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 95 %, 85 %, Enabled, 248.27 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 93 %, 84 %, Enabled, 283.75 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 98 %, 86 %, Enabled, 310.17 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 96 %, 85 %, Enabled, 309.30 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 95 %, 85 %, Enabled, 270.47 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 93 %, 84 %, Enabled, 283.75 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 96 %, 84 %, Enabled, 310.17 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 96 %, 85 %, Enabled, 301.72 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 95 %, 85 %, Enabled, 270.47 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 93 %, 84 %, Enabled, 283.75 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 96 %, 84 %, Enabled, 310.17 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 96 %, 85 %, Enabled, 301.72 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 95 %, 85 %, Enabled, 270.47 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 93 %, 84 %, Enabled, 283.75 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 96 %, 84 %, Enabled, 317.72 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 96 %, 85 %, Enabled, 301.72 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 95 %, 85 %, Enabled, 270.47 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 93 %, 84 %, Enabled, 283.75 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 96 %, 84 %, Enabled, 317.72 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 96 %, 85 %, Enabled, 301.72 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 94 %, 84 %, Enabled, 271.99 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 93 %, 84 %, Enabled, 284.36 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 96 %, 84 %, Enabled, 317.72 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 96 %, 85 %, Enabled, 307.76 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 94 %, 84 %, Enabled, 271.99 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 95 %, 85 %, Enabled, 284.36 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 96 %, 84 %, Enabled, 317.72 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 98 %, 86 %, Enabled, 307.76 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 94 %, 84 %, Enabled, 271.99 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 95 %, 85 %, Enabled, 284.36 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 96 %, 84 %, Enabled, 317.72 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 98 %, 86 %, Enabled, 307.76 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 94 %, 84 %, Enabled, 271.99 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 95 %, 85 %, Enabled, 284.36 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 96 %, 84 %, Enabled, 313.49 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 98 %, 86 %, Enabled, 307.76 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 94 %, 84 %, Enabled, 271.99 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 95 %, 85 %, Enabled, 285.28 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 96 %, 84 %, Enabled, 313.49 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 98 %, 86 %, Enabled, 307.76 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 94 %, 84 %, Enabled, 273.18 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 95 %, 85 %, Enabled, 285.28 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 99 %, 87 %, Enabled, 313.49 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 98 %, 86 %, Enabled, 307.17 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 94 %, 84 %, Enabled, 273.18 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 95 %, 85 %, Enabled, 285.28 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 99 %, 87 %, Enabled, 313.49 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 98 %, 86 %, Enabled, 307.17 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 94 %, 84 %, Enabled, 273.18 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 95 %, 85 %, Enabled, 285.28 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 99 %, 87 %, Enabled, 318.92 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 98 %, 86 %, Enabled, 307.17 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 96 %, 86 %, Enabled, 273.18 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 95 %, 85 %, Enabled, 288.96 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 99 %, 87 %, Enabled, 318.92 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 98 %, 86 %, Enabled, 307.17 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 96 %, 86 %, Enabled, 278.08 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 95 %, 86 %, Enabled, 288.96 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 99 %, 87 %, Enabled, 318.92 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 98 %, 87 %, Enabled, 311.41 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 96 %, 86 %, Enabled, 278.08 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 95 %, 86 %, Enabled, 288.96 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 99 %, 87 %, Enabled, 318.92 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 98 %, 87 %, Enabled, 311.41 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 96 %, 86 %, Enabled, 278.08 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 95 %, 86 %, Enabled, 288.96 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 99 %, 87 %, Enabled, 319.57 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 98 %, 87 %, Enabled, 311.41 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 96 %, 86 %, Enabled, 278.08 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 95 %, 86 %, Enabled, 288.96 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 99 %, 87 %, Enabled, 319.57 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 98 %, 87 %, Enabled, 311.41 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 96 %, 86 %, Enabled, 265.29 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 95 %, 86 %, Enabled, 280.68 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 99 %, 87 %, Enabled, 319.57 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 98 %, 87 %, Enabled, 315.33 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 96 %, 86 %, Enabled, 265.29 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 95 %, 86 %, Enabled, 280.68 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 97 %, 86 %, Enabled, 319.57 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 98 %, 87 %, Enabled, 315.33 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 96 %, 86 %, Enabled, 265.29 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 95 %, 86 %, Enabled, 280.68 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 97 %, 86 %, Enabled, 319.57 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 98 %, 87 %, Enabled, 315.33 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 96 %, 86 %, Enabled, 265.29 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 95 %, 86 %, Enabled, 280.68 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 97 %, 86 %, Enabled, 325.88 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 98 %, 87 %, Enabled, 315.33 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 95 %, 85 %, Enabled, 265.29 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 95 %, 86 %, Enabled, 288.63 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 97 %, 86 %, Enabled, 325.88 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 98 %, 87 %, Enabled, 315.33 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 95 %, 85 %, Enabled, 269.27 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 94 %, 85 %, Enabled, 288.63 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 97 %, 86 %, Enabled, 325.88 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 97 %, 86 %, Enabled, 307.76 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 95 %, 85 %, Enabled, 269.27 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 94 %, 85 %, Enabled, 288.63 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 97 %, 86 %, Enabled, 325.88 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 97 %, 86 %, Enabled, 307.76 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 95 %, 85 %, Enabled, 269.27 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 94 %, 85 %, Enabled, 288.63 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 97 %, 86 %, Enabled, 328.32 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 97 %, 86 %, Enabled, 307.76 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 95 %, 85 %, Enabled, 269.27 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 94 %, 85 %, Enabled, 288.63 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 97 %, 86 %, Enabled, 328.32 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 97 %, 86 %, Enabled, 307.76 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 95 %, 85 %, Enabled, 271.99 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 94 %, 85 %, Enabled, 288.30 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 99 %, 87 %, Enabled, 328.32 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 97 %, 86 %, Enabled, 314.74 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 95 %, 85 %, Enabled, 271.99 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 94 %, 85 %, Enabled, 288.30 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 99 %, 87 %, Enabled, 328.32 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 97 %, 86 %, Enabled, 314.74 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 95 %, 85 %, Enabled, 271.99 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 94 %, 85 %, Enabled, 288.30 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 99 %, 87 %, Enabled, 321.04 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 97 %, 86 %, Enabled, 314.74 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 95 %, 85 %, Enabled, 271.99 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 94 %, 85 %, Enabled, 288.30 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 99 %, 87 %, Enabled, 321.04 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 97 %, 86 %, Enabled, 314.74 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 96 %, 86 %, Enabled, 271.39 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 94 %, 85 %, Enabled, 287.42 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 99 %, 87 %, Enabled, 321.04 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 97 %, 86 %, Enabled, 303.52 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 96 %, 86 %, Enabled, 271.39 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 95 %, 86 %, Enabled, 287.42 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 99 %, 87 %, Enabled, 321.04 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 98 %, 87 %, Enabled, 303.52 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 96 %, 86 %, Enabled, 271.39 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 95 %, 86 %, Enabled, 287.42 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 99 %, 87 %, Enabled, 321.04 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 98 %, 87 %, Enabled, 303.52 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 96 %, 86 %, Enabled, 271.39 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 95 %, 86 %, Enabled, 287.42 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 99 %, 87 %, Enabled, 301.10 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 98 %, 87 %, Enabled, 303.52 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 96 %, 86 %, Enabled, 271.39 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 95 %, 86 %, Enabled, 292.58 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 99 %, 87 %, Enabled, 301.10 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 98 %, 87 %, Enabled, 303.52 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 96 %, 86 %, Enabled, 274.70 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 95 %, 86 %, Enabled, 292.58 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 97 %, 85 %, Enabled, 301.10 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 98 %, 87 %, Enabled, 315.94 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 96 %, 86 %, Enabled, 274.70 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 95 %, 86 %, Enabled, 292.58 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 97 %, 85 %, Enabled, 301.10 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 98 %, 87 %, Enabled, 315.94 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 96 %, 86 %, Enabled, 274.70 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 95 %, 86 %, Enabled, 292.58 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 97 %, 85 %, Enabled, 327.40 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 98 %, 87 %, Enabled, 315.94 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 94 %, 84 %, Enabled, 274.70 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 95 %, 86 %, Enabled, 296.27 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 97 %, 85 %, Enabled, 327.40 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 98 %, 87 %, Enabled, 315.94 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 94 %, 84 %, Enabled, 274.43 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 94 %, 84 %, Enabled, 296.27 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 97 %, 85 %, Enabled, 327.40 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 96 %, 85 %, Enabled, 316.53 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 94 %, 84 %, Enabled, 274.43 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 94 %, 84 %, Enabled, 296.27 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 97 %, 85 %, Enabled, 327.40 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 96 %, 85 %, Enabled, 316.53 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 94 %, 84 %, Enabled, 274.43 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 94 %, 84 %, Enabled, 296.27 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 97 %, 85 %, Enabled, 327.13 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 96 %, 85 %, Enabled, 316.53 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 94 %, 84 %, Enabled, 274.43 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 94 %, 84 %, Enabled, 296.27 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 97 %, 85 %, Enabled, 327.13 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 96 %, 85 %, Enabled, 316.53 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 94 %, 84 %, Enabled, 276.55 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 94 %, 84 %, Enabled, 292.93 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 97 %, 85 %, Enabled, 327.13 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 96 %, 85 %, Enabled, 305.97 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 94 %, 84 %, Enabled, 276.55 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 94 %, 84 %, Enabled, 292.93 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 98 %, 87 %, Enabled, 327.13 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 96 %, 85 %, Enabled, 305.97 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 94 %, 84 %, Enabled, 276.55 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 94 %, 84 %, Enabled, 292.93 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 98 %, 87 %, Enabled, 327.13 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 96 %, 85 %, Enabled, 305.97 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 94 %, 84 %, Enabled, 276.55 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 94 %, 84 %, Enabled, 292.93 W
8, A100-SXM-80GB, 5, 81252 MiB, 6288 MiB, 98 %, 87 %, Enabled, 330.44 W
8, A100-SXM-80GB, 6, 81252 MiB, 6286 MiB, 96 %, 85 %, Enabled, 305.97 W
8, A100-SXM-80GB, 7, 81252 MiB, 6286 MiB, 96 %, 86 %, Enabled, 276.55 W
8, A100-SXM-80GB, 4, 81252 MiB, 6286 MiB, 94 %, 84 %, Enabled, 283.79 W
