count, name, index, memory.total [MiB], memory.used [MiB], utilization.gpu [%], utilization.memory [%], power.management, power.draw [W]
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 265.56 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 98 %, 56 %, Enabled, 260.10 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 265.56 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 98 %, 56 %, Enabled, 260.10 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 265.56 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 98 %, 56 %, Enabled, 272.86 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 276.53 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 98 %, 56 %, Enabled, 272.86 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 276.53 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 98 %, 56 %, Enabled, 272.86 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 276.53 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 98 %, 56 %, Enabled, 272.86 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 276.53 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 98 %, 56 %, Enabled, 272.86 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 276.53 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 98 %, 56 %, Enabled, 272.86 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 269.82 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 98 %, 56 %, Enabled, 265.29 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 269.82 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 98 %, 56 %, Enabled, 265.29 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 269.82 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 265.29 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 269.82 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 265.29 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 269.82 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 265.29 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 269.82 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 265.29 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 269.82 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 277.71 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 278.00 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 277.71 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 278.00 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 277.71 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 278.00 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 277.71 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 278.00 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 277.71 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 278.00 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 277.71 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 278.00 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 274.39 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 274.40 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 274.39 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 274.40 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 274.39 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 274.40 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 274.39 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 274.40 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 274.39 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 274.40 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 274.39 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 274.40 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 276.52 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 279.86 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 276.52 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 279.86 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 276.52 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 279.86 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 276.52 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 279.86 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 276.52 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 279.86 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 276.52 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 279.86 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 276.84 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 278.65 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 276.84 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 278.65 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 276.84 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 278.65 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 276.84 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 278.65 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 276.84 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 278.65 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 276.84 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 278.65 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 272.86 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 277.73 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 272.86 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 277.73 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 272.86 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 277.73 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 272.86 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 277.73 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 272.86 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 277.73 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 272.86 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 277.73 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 278.04 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 280.46 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 278.04 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 280.46 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 278.04 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 280.46 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 278.04 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 280.46 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 278.04 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 280.46 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 278.04 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 273.48 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 270.47 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 273.48 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 270.47 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 273.48 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 270.47 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 273.48 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 270.47 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 273.48 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 270.47 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 273.48 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 270.47 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 273.48 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 277.12 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 280.13 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 277.12 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 280.13 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 98 %, 56 %, Enabled, 277.12 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 280.13 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 98 %, 56 %, Enabled, 277.12 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 280.13 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 98 %, 56 %, Enabled, 277.12 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 280.13 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 98 %, 56 %, Enabled, 277.12 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 280.13 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 98 %, 56 %, Enabled, 271.39 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 271.67 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 98 %, 56 %, Enabled, 271.39 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 271.67 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 98 %, 56 %, Enabled, 271.39 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 271.67 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 98 %, 56 %, Enabled, 271.39 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 271.67 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 98 %, 56 %, Enabled, 271.39 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 271.67 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 98 %, 56 %, Enabled, 279.57 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 278.93 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 98 %, 56 %, Enabled, 279.57 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 278.93 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 98 %, 56 %, Enabled, 279.57 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 278.93 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 279.57 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 278.93 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 279.57 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 278.93 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 279.57 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 278.93 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 273.46 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 272.55 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 273.46 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 272.55 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 273.46 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 272.55 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 273.46 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 272.55 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 273.46 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 272.55 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 273.46 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 272.55 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 281.97 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 279.26 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 281.97 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 279.26 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 281.97 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 279.26 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 281.97 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 279.26 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 281.97 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 279.26 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 281.97 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 279.26 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 281.97 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 279.26 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 274.39 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 274.68 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 274.39 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 274.68 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 274.39 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 274.68 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 274.39 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 274.68 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 274.39 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 274.68 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 276.84 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 283.19 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 276.84 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 283.19 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 276.84 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 283.19 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 276.84 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 283.19 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 276.84 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 283.19 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 276.84 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 283.19 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 268.01 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 275.60 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 268.01 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 275.60 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 268.01 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 275.60 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 268.01 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 275.60 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 268.01 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 275.60 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 268.01 W
8, A100-SXM-80GB, 7, 81252 MiB, 6154 MiB, 98 %, 56 %, Enabled, 275.60 W
8, A100-SXM-80GB, 6, 81252 MiB, 6156 MiB, 97 %, 56 %, Enabled, 270.47 W
