count, name, index, memory.total [MiB], memory.used [MiB], utilization.gpu [%], utilization.memory [%], power.management, power.draw [W]
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 97 %, 54 %, Enabled, 279.27 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 98 %, 55 %, Enabled, 273.83 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 94 %, 53 %, Enabled, 269.86 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 282.54 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 98 %, 54 %, Enabled, 279.27 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 98 %, 55 %, Enabled, 273.83 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 94 %, 53 %, Enabled, 265.02 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 282.54 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 98 %, 54 %, Enabled, 279.27 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 98 %, 55 %, Enabled, 275.63 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 94 %, 53 %, Enabled, 265.02 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 277.67 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 98 %, 54 %, Enabled, 285.93 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 98 %, 55 %, Enabled, 275.63 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 94 %, 53 %, Enabled, 265.02 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 277.67 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 98 %, 54 %, Enabled, 285.93 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 98 %, 55 %, Enabled, 275.63 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 96 %, 54 %, Enabled, 265.02 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 277.67 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 98 %, 54 %, Enabled, 285.93 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 98 %, 55 %, Enabled, 275.63 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 96 %, 54 %, Enabled, 261.36 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 277.67 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 98 %, 54 %, Enabled, 285.93 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 97 %, 54 %, Enabled, 277.75 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 96 %, 54 %, Enabled, 261.36 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 94 %, 54 %, Enabled, 284.36 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 98 %, 54 %, Enabled, 284.43 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 97 %, 54 %, Enabled, 277.75 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 96 %, 54 %, Enabled, 261.36 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 94 %, 54 %, Enabled, 284.36 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 97 %, 54 %, Enabled, 284.43 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 97 %, 54 %, Enabled, 277.75 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 96 %, 54 %, Enabled, 266.86 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 94 %, 54 %, Enabled, 282.54 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 97 %, 54 %, Enabled, 284.43 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 97 %, 54 %, Enabled, 275.30 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 96 %, 54 %, Enabled, 266.86 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 94 %, 54 %, Enabled, 282.54 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 97 %, 54 %, Enabled, 283.86 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 97 %, 54 %, Enabled, 275.30 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 266.86 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 94 %, 54 %, Enabled, 282.54 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 97 %, 54 %, Enabled, 283.86 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 97 %, 54 %, Enabled, 275.30 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 271.06 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 94 %, 54 %, Enabled, 282.54 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 97 %, 54 %, Enabled, 283.86 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 97 %, 54 %, Enabled, 275.30 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 271.06 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 94 %, 54 %, Enabled, 280.41 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 97 %, 54 %, Enabled, 283.86 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 98 %, 55 %, Enabled, 268.66 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 271.06 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 280.41 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 97 %, 54 %, Enabled, 279.27 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 98 %, 55 %, Enabled, 268.66 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 271.06 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 280.41 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 97 %, 54 %, Enabled, 279.27 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 98 %, 55 %, Enabled, 268.66 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 271.06 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 280.41 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 98 %, 54 %, Enabled, 279.27 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 98 %, 55 %, Enabled, 268.66 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 266.21 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 280.41 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 98 %, 54 %, Enabled, 279.27 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 98 %, 55 %, Enabled, 273.83 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 266.21 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 277.01 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 98 %, 54 %, Enabled, 288.05 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 98 %, 55 %, Enabled, 273.83 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 266.21 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 277.01 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 98 %, 54 %, Enabled, 288.05 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 98 %, 55 %, Enabled, 273.83 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 96 %, 54 %, Enabled, 266.21 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 277.01 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 98 %, 54 %, Enabled, 288.05 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 98 %, 55 %, Enabled, 273.83 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 96 %, 54 %, Enabled, 267.74 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 277.01 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 98 %, 54 %, Enabled, 288.05 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 98 %, 55 %, Enabled, 273.83 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 96 %, 54 %, Enabled, 267.74 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 279.80 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 98 %, 54 %, Enabled, 288.05 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 98 %, 55 %, Enabled, 275.03 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 96 %, 54 %, Enabled, 267.74 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 279.80 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 98 %, 54 %, Enabled, 285.65 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 98 %, 55 %, Enabled, 275.03 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 96 %, 54 %, Enabled, 267.74 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 279.80 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 98 %, 54 %, Enabled, 285.65 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 98 %, 55 %, Enabled, 275.03 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 96 %, 54 %, Enabled, 267.74 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 279.80 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 98 %, 55 %, Enabled, 285.65 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 98 %, 55 %, Enabled, 275.03 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 96 %, 54 %, Enabled, 265.88 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 279.80 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 98 %, 55 %, Enabled, 285.65 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 98 %, 55 %, Enabled, 274.70 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 96 %, 54 %, Enabled, 265.88 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 287.10 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 98 %, 55 %, Enabled, 285.93 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 98 %, 55 %, Enabled, 274.70 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 96 %, 54 %, Enabled, 265.88 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 287.10 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 98 %, 55 %, Enabled, 285.93 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 98 %, 55 %, Enabled, 274.70 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 96 %, 54 %, Enabled, 265.88 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 287.10 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 98 %, 55 %, Enabled, 285.93 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 98 %, 55 %, Enabled, 274.70 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 96 %, 54 %, Enabled, 272.59 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 287.10 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 98 %, 55 %, Enabled, 285.93 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 98 %, 55 %, Enabled, 274.70 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 96 %, 54 %, Enabled, 272.59 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 283.75 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 98 %, 55 %, Enabled, 285.93 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 98 %, 55 %, Enabled, 271.11 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 96 %, 54 %, Enabled, 272.59 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 283.75 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 98 %, 55 %, Enabled, 283.86 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 98 %, 55 %, Enabled, 271.11 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 96 %, 54 %, Enabled, 272.59 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 283.75 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 98 %, 55 %, Enabled, 283.86 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 98 %, 55 %, Enabled, 271.11 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 96 %, 54 %, Enabled, 272.59 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 283.75 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 98 %, 55 %, Enabled, 283.86 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 98 %, 55 %, Enabled, 271.11 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 96 %, 54 %, Enabled, 272.59 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 284.96 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 98 %, 55 %, Enabled, 283.86 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 98 %, 55 %, Enabled, 271.39 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 96 %, 54 %, Enabled, 272.59 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 284.96 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 98 %, 55 %, Enabled, 288.70 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 98 %, 55 %, Enabled, 271.39 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 96 %, 54 %, Enabled, 272.59 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 284.96 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 98 %, 55 %, Enabled, 288.70 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 98 %, 55 %, Enabled, 271.39 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 96 %, 54 %, Enabled, 272.59 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 284.96 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 98 %, 55 %, Enabled, 288.70 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 98 %, 55 %, Enabled, 271.39 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 96 %, 54 %, Enabled, 262.23 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 284.96 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 98 %, 55 %, Enabled, 288.70 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 97 %, 54 %, Enabled, 275.03 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 96 %, 54 %, Enabled, 262.23 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 94 %, 54 %, Enabled, 276.14 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 98 %, 55 %, Enabled, 288.37 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 97 %, 54 %, Enabled, 275.03 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 96 %, 54 %, Enabled, 262.23 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 94 %, 54 %, Enabled, 276.14 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 98 %, 55 %, Enabled, 288.37 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 97 %, 54 %, Enabled, 275.03 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 96 %, 54 %, Enabled, 262.23 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 94 %, 54 %, Enabled, 276.14 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 97 %, 54 %, Enabled, 288.37 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 97 %, 54 %, Enabled, 275.03 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 96 %, 54 %, Enabled, 265.02 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 94 %, 54 %, Enabled, 276.14 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 97 %, 54 %, Enabled, 288.37 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 97 %, 54 %, Enabled, 275.03 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 96 %, 54 %, Enabled, 265.02 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 94 %, 54 %, Enabled, 287.10 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 97 %, 54 %, Enabled, 288.37 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 97 %, 54 %, Enabled, 279.56 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 96 %, 54 %, Enabled, 265.02 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 94 %, 54 %, Enabled, 287.10 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 97 %, 54 %, Enabled, 287.78 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 97 %, 54 %, Enabled, 279.56 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 265.02 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 94 %, 54 %, Enabled, 287.10 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 97 %, 54 %, Enabled, 287.78 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 97 %, 54 %, Enabled, 279.56 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 272.59 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 94 %, 54 %, Enabled, 287.10 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 97 %, 54 %, Enabled, 287.78 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 97 %, 54 %, Enabled, 279.56 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 272.59 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 94 %, 54 %, Enabled, 283.42 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 97 %, 54 %, Enabled, 287.78 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 98 %, 55 %, Enabled, 274.11 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 272.59 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 283.42 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 97 %, 54 %, Enabled, 286.58 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 98 %, 55 %, Enabled, 274.11 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 272.59 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 283.42 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 97 %, 54 %, Enabled, 286.58 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 98 %, 55 %, Enabled, 274.11 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 272.59 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 283.42 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 98 %, 55 %, Enabled, 286.58 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 98 %, 55 %, Enabled, 274.11 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 270.74 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 283.42 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 98 %, 55 %, Enabled, 286.58 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 98 %, 55 %, Enabled, 270.19 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 270.74 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 284.08 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 98 %, 55 %, Enabled, 291.69 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 98 %, 55 %, Enabled, 270.19 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 270.74 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 284.08 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 98 %, 55 %, Enabled, 291.69 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 98 %, 55 %, Enabled, 270.19 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 96 %, 54 %, Enabled, 270.74 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 95 %, 54 %, Enabled, 284.08 W
